fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-03T21:42:02,2025-12-04 09:11:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.5,7.93,1.04,23.03,52.88,31.0
2025-12-03T22:11:58,2025-12-04 09:11:10,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.25,7.94,1.05,23.09,52.25,31.0
2025-12-03T22:41:53,2025-12-04 09:11:15,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.0,7.88,1.04,23.21,51.83,31.0
2025-12-03T23:11:47,2025-12-04 09:11:20,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.0,7.9,1.04,23.39,48.87,31.0
2025-12-03T23:41:42,2025-12-04 09:11:25,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,22.75,7.91,1.04,22.8,51.44,31.0
2025-12-04T00:11:36,2025-12-04 09:11:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,22.5,7.96,1.04,21.76,55.86,31.0
2025-12-04T00:41:28,2025-12-04 09:11:34,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,21.0,7.96,1.04,19.14,71.29,31.0
2025-12-04T01:11:20,2025-12-04 09:11:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,19.5,7.96,1.04,18.01,74.8,31.0
2025-12-04T01:41:13,2025-12-04 09:11:43,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.25,7.94,1.04,16.73,78.23,31.0
2025-12-04T02:11:06,2025-12-04 09:11:47,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.25,7.95,1.04,16.08,77.14,31.0
2025-12-04T02:40:59,2025-12-04 09:11:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.0,7.94,1.04,15.65,84.68,31.0
2025-12-04T03:10:51,2025-12-04 09:11:56,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.5,7.91,1.04,15.63,82.32,31.0
2025-12-04T03:40:44,2025-12-04 09:12:00,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.0,7.94,1.04,14.71,84.61,31.0
2025-12-04T04:10:38,2025-12-04 09:12:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.92,1.04,14.06,82.52,31.0
2025-12-04T04:40:32,2025-12-04 09:12:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.75,7.9,1.04,13.68,84.14,31.0
2025-12-04T05:10:25,2025-12-04 09:12:14,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.5,7.92,1.04,13.75,88.77,31.0
2025-12-04T05:40:20,2025-12-04 09:12:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.0,7.94,1.04,13.49,89.75,31.0
2025-12-04T06:10:14,2025-12-04 09:12:23,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.75,7.93,1.04,13.04,90.24,31.0
2025-12-04T06:40:07,2025-12-04 09:12:28,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.5,7.9,1.04,13.18,92.35,31.0
2025-12-04T07:10:02,2025-12-04 09:12:32,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.0,7.93,1.04,13.84,89.65,31.0
2025-12-04T07:40:00,2025-12-04 09:12:37,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.25,7.9,1.04,15.54,85.24,31.0
2025-12-04T08:09:57,2025-12-04 09:12:41,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.0,7.9,1.04,17.18,79.12,31.0
2025-12-04T08:39:53,2025-12-04 09:12:45,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.75,7.93,1.04,18.8,72.44,31.0
2025-12-04T09:09:52,2025-12-04 09:12:50,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,19.5,7.93,1.05,20.05,70.71,31.0
