fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-03T21:35:26,2025-12-04 09:04:27,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,23.0,7.99,0.55,22.0,58.45,22.0
2025-12-03T22:05:20,2025-12-04 09:04:32,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,22.0,7.99,0.55,20.86,67.27,22.0
2025-12-03T22:35:13,2025-12-04 09:04:37,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,21.0,7.99,0.54,19.89,67.29,22.0
2025-12-03T23:05:07,2025-12-04 09:04:42,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,20.0,8.0,0.54,19.01,71.38,22.0
2025-12-03T23:35:00,2025-12-04 09:04:46,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,19.25,8.01,0.54,18.08,75.52,22.0
2025-12-04T00:04:54,2025-12-04 09:04:51,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,18.25,8.01,0.54,17.37,77.26,22.0
2025-12-04T00:34:48,2025-12-04 09:04:56,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,17.5,7.99,0.54,16.88,79.66,22.0
2025-12-04T01:04:42,2025-12-04 09:05:01,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,16.75,8.0,0.54,16.16,82.53,22.0
2025-12-04T01:34:35,2025-12-04 09:05:05,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,16.25,7.98,0.55,15.89,81.98,22.0
2025-12-04T02:04:31,2025-12-04 09:05:10,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.75,8.0,0.55,15.53,83.78,22.0
2025-12-04T02:34:26,2025-12-04 09:05:15,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.25,7.99,0.55,14.96,87.42,22.0
2025-12-04T03:04:22,2025-12-04 09:05:19,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.75,7.99,0.55,14.64,90.27,22.0
2025-12-04T03:34:16,2025-12-04 09:05:24,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.5,7.99,0.55,14.38,90.61,22.0
2025-12-04T04:04:11,2025-12-04 09:05:29,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.25,8.0,0.55,14.01,91.54,22.0
2025-12-04T04:34:07,2025-12-04 09:05:33,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,7.99,0.55,13.79,92.52,22.0
2025-12-04T05:04:03,2025-12-04 09:05:38,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,8.01,0.55,13.38,96.46,22.0
2025-12-04T05:33:59,2025-12-04 09:05:42,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,8.0,0.55,13.52,98.57,22.0
2025-12-04T06:03:54,2025-12-04 09:05:46,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,8.0,0.55,13.45,98.75,22.0
2025-12-04T06:33:51,2025-12-04 09:05:51,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,8.01,0.55,13.35,99.74,22.0
2025-12-04T07:03:47,2025-12-04 09:05:55,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.5,7.98,0.55,13.15,100.0,22.0
2025-12-04T07:33:42,2025-12-04 09:05:59,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.75,8.0,0.56,13.39,100.0,22.0
2025-12-04T08:03:38,2025-12-04 09:06:04,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.0,7.98,0.56,13.36,100.0,22.0
2025-12-04T08:33:35,2025-12-04 09:06:08,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.75,8.01,0.55,14.78,97.53,22.0
2025-12-04T09:03:34,2025-12-04 09:06:13,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.75,8.01,0.56,14.71,94.29,22.0
