fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-24 16:54:52,2025-11-24T16:55:54,Sin sesión,,,,13,AGUA-02,,25.06,39.25,12.27,1104.0,7.79,7.0
2025-11-24 17:56:14,2025-11-24T17:57:15,Sin sesión,,,,13,AGUA-02,,24.88,40.75,12.3,1068.0,7.83,17.0
2025-11-24 18:57:00,2025-11-24T18:57:44,Sin sesión,,,,13,AGUA-02,,26.0,33.5,12.26,1106.0,7.96,21.0
2025-11-24 19:57:36,2025-11-24T19:58:28,Sin sesión,,,,13,AGUA-02,,23.62,29.75,12.28,1075.0,8.11,20.0
2025-11-25 00:03:21,2025-11-25T00:04:04,Sin sesión,,,,13,AGUA-02,,23.56,21.5,12.2,979.3,8.08,21.0
2025-11-25 01:04:06,2025-11-25T01:04:50,Sin sesión,,,,13,AGUA-02,,22.31,21.5,12.2,972.5,8.02,20.0
2025-11-25 02:04:58,2025-11-25T02:05:41,Sin sesión,,,,13,AGUA-02,,22.0,21.75,12.21,968.3,7.98,21.0
2025-11-25 03:05:46,2025-11-25T04:08:32,Sin sesión,,,,13,AGUA-02,,21.62,21.75,12.19,964.3,7.96,7.0
2025-11-25 05:08:53,2025-11-25T05:09:40,Sin sesión,,,,13,AGUA-02,,21.75,21.25,12.18,959.9,7.97,18.0
2025-11-25 06:09:45,2025-11-25T06:10:37,Sin sesión,,,,13,AGUA-02,,21.75,21.25,12.18,958.2,7.95,20.0
2025-11-25 07:10:43,2025-11-25T07:11:26,Sin sesión,,,,13,AGUA-02,,20.81,21.5,12.18,959.1,7.94,19.0
2025-11-25 08:11:33,2025-11-25T08:12:36,Sin sesión,,,,13,AGUA-02,,20.69,21.75,12.17,959.6,7.97,19.0
2025-11-25 09:12:44,2025-11-25T09:13:47,Sin sesión,,,,13,AGUA-02,,20.88,22.25,12.18,961.4,7.97,19.0
2025-11-25 10:13:56,2025-11-25T10:14:39,Sin sesión,,,,13,AGUA-02,,20.81,23.0,12.2,960.8,7.98,21.0
2025-11-25 11:14:49,2025-11-25T11:15:32,Sin sesión,,,,13,AGUA-02,,20.88,24.25,12.23,955.7,8.0,20.0
2025-11-25 12:15:47,2025-11-25T12:21:38,Sin sesión,,,,13,AGUA-02,,21.38,27.0,12.24,958.9,7.86,10.0
2025-11-25 13:17:34,2025-11-25T14:20:31,Sin sesión,,,,13,AGUA-02,,24.44,28.5,12.24,959.9,7.74,9.0
2025-11-25 15:21:20,2025-11-25T15:22:08,Sin sesión,,,,13,AGUA-02,,23.75,35.0,12.27,938.2,7.73,21.0
2025-11-25 16:22:24,2025-11-25T16:23:16,Sin sesión,,,,13,AGUA-02,,24.5,37.5,12.27,917.7,7.81,19.0
2025-11-25 17:23:25,2025-11-25T17:24:51,Sin sesión,,,,13,AGUA-02,,26.0,38.25,12.28,891.0,7.93,10.0
