fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-25 04:35:43,2025-11-25T09:06:49,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,14.75,7.83,0.71,14.05,86.34,21.0
2025-11-25 05:05:35,2025-11-25T09:06:54,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,14.75,7.84,0.71,13.91,87.31,21.0
2025-11-25 05:35:29,2025-11-25T09:06:59,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,14.75,7.83,0.71,13.89,88.53,21.0
2025-11-25 06:05:21,2025-11-25T09:07:03,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,14.75,7.83,0.71,13.8,88.29,21.0
2025-11-25 06:35:14,2025-11-25T09:07:08,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,15.0,7.83,0.71,14.14,86.62,21.0
2025-11-25 07:05:07,2025-11-25T09:07:12,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,15.0,7.84,0.71,14.38,86.37,21.0
2025-11-25 07:35:01,2025-11-25T09:07:17,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,15.25,7.83,0.71,14.54,87.17,21.0
2025-11-25 08:04:54,2025-11-25T09:07:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,15.75,7.84,0.71,14.74,84.59,21.0
2025-11-25 08:34:49,2025-11-25T09:07:25,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,16.25,7.83,0.71,14.85,85.59,21.0
2025-11-25 09:04:43,2025-11-25T09:07:30,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,17.0,7.83,0.71,15.24,85.12,21.0
