fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-26 10:50:34,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,35.0,7.04,0.77,20.56,44.45,24.0
2025-10-26 11:20:25,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,34.0,7.05,0.77,21.96,43.2,24.0
2025-10-26 11:50:17,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,34.0,7.07,0.77,22.76,40.26,24.0
2025-10-26 12:20:09,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,33.25,7.06,0.77,23.51,43.4,24.0
2025-10-26 12:50:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.0,7.1,0.77,24.1,39.18,24.0
2025-10-26 13:19:51,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.75,7.09,0.77,25.11,36.44,24.0
2025-10-26 13:49:43,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.25,7.1,0.77,25.69,34.83,24.0
2025-10-26 14:19:35,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.5,7.1,0.77,26.38,35.94,24.0
2025-10-26 14:49:29,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.75,7.1,0.77,26.91,35.0,24.0
2025-10-26 15:19:22,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.0,7.12,0.77,26.7,33.94,24.0
2025-10-26 15:49:14,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.5,7.11,0.77,27.3,34.44,24.0
2025-10-26 16:19:07,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.75,7.11,0.77,26.94,35.97,24.0
2025-10-26 16:48:59,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.25,7.13,0.77,27.05,36.03,24.0
2025-10-26 17:18:51,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.25,7.11,0.77,26.62,35.79,24.0
2025-10-26 17:48:40,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.0,7.12,0.77,27.53,36.18,24.0
2025-10-26 18:18:30,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,28.75,7.11,0.77,26.56,36.96,24.0
2025-10-26 18:48:20,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,27.75,7.11,0.77,25.58,43.05,24.0
2025-10-26 19:18:11,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,26.25,7.1,0.77,24.32,45.03,24.0
2025-10-26 19:48:02,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,24.75,7.1,0.76,21.97,51.46,24.0
2025-10-26 20:17:50,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,22.25,7.1,0.76,20.43,55.75,24.0
2025-10-26 20:47:38,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,21.0,7.09,0.76,20.02,56.27,24.0
2025-10-26 21:17:30,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,20.25,7.09,0.76,19.5,57.03,24.0
2025-10-26 21:49:31,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,19.5,7.09,0.76,18.59,62.13,22.0
2025-10-26 22:19:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,18.5,7.06,0.76,17.8,67.58,22.0
2025-10-26 22:49:12,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,17.75,7.08,0.76,17.38,69.35,22.0
2025-10-26 23:19:04,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,17.25,7.08,0.76,17.25,69.35,22.0
2025-10-26 23:48:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,17.0,7.08,0.76,17.03,73.36,22.0
2025-10-27 00:18:49,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,16.5,7.06,0.76,16.08,69.62,22.0
2025-10-27 00:48:41,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,16.0,7.05,0.76,15.67,70.91,22.0
2025-10-27 01:18:34,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,15.5,7.07,0.76,15.34,73.14,22.0
2025-10-27 01:48:26,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,15.25,7.04,0.76,15.73,75.34,22.0
2025-10-27 02:18:17,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,15.25,7.05,0.76,15.17,73.99,22.0
2025-10-27 02:48:10,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,15.25,7.04,0.76,15.33,70.25,22.0
2025-10-27 03:18:03,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,15.25,7.04,0.76,15.23,66.04,22.0
2025-10-27 03:47:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,15.25,7.05,0.76,15.43,64.29,22.0
2025-10-27 04:17:49,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,15.0,7.04,0.76,14.07,76.03,22.0
2025-10-27 04:47:40,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,14.25,7.04,0.76,14.22,79.01,22.0
2025-10-27 05:17:34,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,14.0,7.03,0.76,13.37,76.46,22.0
2025-10-27 05:47:27,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,13.75,7.04,0.76,13.72,77.46,22.0
2025-10-27 06:17:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,13.75,7.02,0.76,13.82,73.91,22.0
2025-10-27 06:47:13,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,13.75,7.03,0.76,13.72,74.39,22.0
2025-10-27 07:17:07,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,13.75,7.03,0.76,13.66,72.25,22.0
2025-10-27 07:47:02,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,14.25,7.02,0.76,14.66,71.34,22.0
2025-10-27 08:16:59,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,16.0,7.03,0.76,15.11,66.48,22.0
2025-10-27 08:46:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,18.5,7.03,0.76,16.51,65.06,22.0
2025-10-27 09:16:59,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,23.5,7.05,0.76,18.58,60.07,22.0
2025-10-27 09:49:13,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,27.75,7.08,0.76,19.36,59.01,22.0
2025-10-27 10:19:06,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,27.75,7.08,0.76,20.08,56.63,22.0
2025-10-27 10:49:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,28.75,7.07,0.76,20.9,54.91,22.0
2025-10-27 11:18:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,29.5,7.09,0.76,21.44,54.98,22.0
2025-10-27 11:48:52,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.5,7.1,0.76,22.13,54.6,22.0
2025-10-27 12:18:46,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.5,7.1,0.76,22.9,51.38,22.0
2025-10-27 12:48:40,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.0,7.1,0.76,23.57,49.96,22.0
2025-10-27 13:18:32,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.0,7.11,0.76,24.58,50.15,22.0
2025-10-27 13:48:27,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,33.0,7.11,0.76,25.06,47.04,22.0
2025-10-27 14:18:19,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,33.0,7.11,0.76,25.22,46.76,22.0
2025-10-27 14:48:09,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.75,7.13,0.77,25.37,50.75,22.0
2025-10-27 15:18:03,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,32.0,7.12,0.77,25.96,48.06,22.0
2025-10-27 15:47:54,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.5,7.13,0.77,24.78,51.0,22.0
2025-10-27 16:17:47,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.75,7.13,0.8,24.69,49.91,22.0
2025-10-27 16:47:38,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.25,7.13,0.77,24.81,51.25,22.0
2025-10-27 17:17:32,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.25,7.15,0.77,25.4,51.25,22.0
2025-10-27 17:47:24,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,29.75,7.14,0.77,24.36,54.06,22.0
2025-10-27 18:17:12,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,27.5,7.12,0.77,23.86,52.36,22.0
2025-10-27 18:47:02,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,26.5,7.12,0.77,22.99,54.24,22.0
2025-10-27 19:16:51,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,24.5,7.12,0.77,21.36,57.49,22.0
2025-10-27 19:46:40,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,22.75,7.11,0.77,20.61,61.48,22.0
2025-10-27 20:16:30,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,21.5,7.1,0.76,19.37,62.36,22.0
2025-10-27 20:46:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,20.25,7.1,0.76,18.72,64.2,22.0
2025-10-27 21:16:12,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,19.25,7.1,0.76,18.4,65.55,22.0
2025-10-27 21:48:39,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,18.5,7.1,0.76,18.0,67.02,24.0
2025-10-27 22:18:31,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,17.75,7.1,0.77,17.15,65.56,24.0
2025-10-27 22:48:23,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,17.0,7.09,0.77,16.67,65.65,24.0
2025-10-27 23:18:15,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,16.5,7.08,0.76,16.52,66.32,24.0
2025-10-27 23:48:08,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,16.0,7.07,0.76,15.88,71.39,24.0
2025-10-28 00:18:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,15.25,7.07,0.77,15.23,72.85,24.0
2025-10-28 00:47:53,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.15,14.5,7.08,0.76,14.61,75.02,24.0
