fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-24 15:33:51,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,26.0,8.05,0.53,20.28,51.82,31.0
2025-10-24 16:03:46,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,27.0,8.05,0.53,20.17,50.66,31.0
2025-10-24 16:33:38,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.94,26.5,8.05,0.53,20.05,48.87,31.0
2025-10-24 17:03:33,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,27.5,8.05,0.53,20.31,47.69,31.0
2025-10-24 17:33:27,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,27.5,8.05,0.53,20.04,47.85,31.0
2025-10-24 18:03:21,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,27.5,8.05,0.52,19.77,47.14,31.0
2025-10-24 18:33:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,25.5,8.05,0.53,18.82,50.16,31.0
2025-10-24 19:03:02,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,24.0,8.05,0.53,18.45,54.36,31.0
2025-10-24 19:32:53,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,21.75,8.05,0.53,17.16,55.61,31.0
2025-10-24 20:02:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,18.75,8.05,0.53,16.12,57.22,31.0
2025-10-24 20:32:30,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,17.0,8.05,0.53,15.58,54.52,31.0
2025-10-24 21:02:21,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,16.25,8.05,0.52,15.07,55.03,31.0
2025-10-24 21:35:21,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,15.75,8.05,0.52,14.56,54.74,30.0
2025-10-24 22:05:13,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,15.0,8.05,0.53,14.22,58.23,30.0
2025-10-24 22:35:07,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,14.75,8.05,0.52,13.88,56.51,30.0
2025-10-24 23:04:59,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,14.5,8.05,0.53,13.39,56.38,30.0
2025-10-24 23:34:51,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,14.0,8.05,0.53,13.53,57.64,30.0
2025-10-25 00:04:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,13.75,8.05,0.53,12.82,59.26,30.0
2025-10-25 00:34:36,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,13.25,8.05,0.53,12.59,66.44,30.0
2025-10-25 01:04:29,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,13.25,8.05,0.53,12.38,65.34,30.0
2025-10-25 01:34:22,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,12.5,8.05,0.53,11.51,66.48,30.0
2025-10-25 02:04:14,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,11.75,8.04,0.53,11.07,68.15,30.0
2025-10-25 02:34:07,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,11.0,8.05,0.53,10.35,70.88,30.0
2025-10-25 03:03:58,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,10.25,8.04,0.52,9.87,73.08,30.0
2025-10-25 03:33:49,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,9.75,8.05,0.53,10.36,73.13,30.0
2025-10-25 04:03:43,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,10.0,8.04,0.53,9.67,77.71,30.0
2025-10-25 04:33:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,9.5,8.05,0.53,9.14,82.32,30.0
2025-10-25 05:03:28,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.75,8.03,0.53,8.36,82.05,30.0
2025-10-25 05:33:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.0,8.03,0.53,7.64,86.11,30.0
2025-10-25 06:03:11,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.5,8.04,0.53,8.16,84.63,30.0
2025-10-25 06:33:05,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,7.5,8.03,0.52,6.59,88.82,30.0
2025-10-25 07:02:59,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,6.75,8.04,0.53,7.29,91.69,30.0
2025-10-25 07:32:54,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.75,8.05,0.53,9.35,83.03,30.0
2025-10-25 08:02:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,11.5,8.05,0.52,9.97,82.05,30.0
2025-10-25 08:32:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,15.0,8.05,0.52,11.83,77.94,30.0
2025-10-25 09:02:57,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.0,8.05,0.53,13.0,72.3,30.0
2025-10-25 09:35:59,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.5,8.05,0.53,13.55,63.88,31.0
2025-10-25 21:39:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,19.0,8.05,0.53,16.99,61.47,31.0
2025-10-25 22:09:00,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,17.5,8.05,0.53,16.1,67.94,31.0
2025-10-25 22:38:50,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,15.75,8.05,0.52,14.4,66.37,31.0
2025-10-25 23:08:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,14.25,8.05,0.52,13.56,70.15,31.0
2025-10-25 23:38:32,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,13.25,8.05,0.52,12.1,72.17,31.0
2025-10-26 00:08:24,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,12.25,8.05,0.52,12.18,77.94,31.0
2025-10-26 00:38:17,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,11.5,8.05,0.52,10.92,78.39,31.0
2025-10-26 01:08:08,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,11.0,8.05,0.52,10.49,80.81,31.0
